district_id,district_name,latitude,longitude,date,tempmax,tempmin,temp,humidity,precip,windspeed,sealevelpressure,solarradiation,pm2p5,pm10,AOD
5,Mangalore,12.9141,74.856,2023-03-09,29.1,16.0,23.2,51.0,0.0,22.2,1018.0,276.6,31.0,46.0,0.646853202
5,Mangalore,12.9141,74.856,2023-03-10,29.8,16.0,23.4,51.3,0.0,25.9,1017.5,276.0,30.0,44.0,0.462799788
5,Mangalore,12.9141,74.856,2023-03-11,30.3,15.0,23.7,51.6,0.0,22.3,1017.5,311.0,33.0,49.0,0.568364201
5,Mangalore,12.9141,74.856,2023-03-12,31.8,15.9,24.1,56.7,0.0,18.5,1017.2,306.1,25.0,38.0,0.472646966
5,Mangalore,12.9141,74.856,2023-03-13,32.3,17.9,25.2,56.4,0.0,16.5,1016.4,303.8,34.0,50.0,0.372070501
5,Mangalore,12.9141,74.856,2023-03-14,32.1,18.9,25.7,48.3,0.0,17.5,1014.9,285.0,38.0,56.0,0.699805158
5,Mangalore,12.9141,74.856,2023-03-15,32.9,18.9,26.1,54.3,0.0,14.9,1014.0,292.0,36.0,53.0,0.619099382
5,Mangalore,12.9141,74.856,2023-03-16,31.1,21.0,24.8,72.6,1.1,18.4,1015.0,233.7,48.0,71.0,1.03600917
5,Mangalore,12.9141,74.856,2023-03-17,30.6,20.0,24.3,78.1,7.065,27.6,1016.8,246.1,36.0,53.0,0.568964062
5,Mangalore,12.9141,74.856,2023-03-18,30.3,20.0,24.2,75.0,0.104,18.0,1014.5,238.8,23.0,34.0,0.612376973
5,Mangalore,12.9141,74.856,2023-03-19,31.8,20.0,25.7,59.5,1.0,22.4,1013.6,252.6,28.0,42.0,0.324027237
5,Mangalore,12.9141,74.856,2023-03-20,30.9,20.0,25.8,52.9,0.0,23.9,1013.1,278.5,25.0,38.0,0.155958768
5,Mangalore,12.9141,74.856,2023-03-21,32.3,19.9,25.8,43.2,0.0,17.9,1013.3,314.2,22.0,33.0,0.11166818
5,Mangalore,12.9141,74.856,2023-03-22,33.0,19.0,26.4,52.1,0.0,10.8,1013.9,304.6,36.0,52.0,0.204036091
5,Mangalore,12.9141,74.856,2023-03-23,33.0,21.0,26.9,58.8,0.0,18.2,1014.1,300.3,32.0,47.0,0.186410182
5,Mangalore,12.9141,74.856,2023-03-24,33.9,22.0,27.3,59.1,0.0,18.3,1014.3,277.6,26.0,39.0,0.271275728
5,Mangalore,12.9141,74.856,2023-03-25,31.7,22.0,26.5,63.2,0.1,18.4,1015.6,234.1,30.0,45.0,0.396062639
5,Mangalore,12.9141,74.856,2023-03-26,32.6,21.0,27.2,58.2,0.0,11.2,1014.8,276.4,37.0,55.0,0.289385779
5,Mangalore,12.9141,74.856,2023-03-27,34.0,21.0,27.5,47.6,0.199,16.6,1014.9,311.0,37.0,55.0,0.227656369
5,Mangalore,12.9141,74.856,2023-03-28,34.6,21.9,28.0,45.9,0.0,11.2,1014.7,313.8,42.0,61.0,0.166124282
5,Mangalore,12.9141,74.856,2023-03-29,32.1,23.0,26.9,64.0,0.011,13.0,1015.5,245.6,32.0,47.0,0.315556909
5,Mangalore,12.9141,74.856,2023-03-30,32.3,21.1,26.7,59.8,0.0,20.2,1015.0,243.9,44.0,64.0,0.364391695
5,Mangalore,12.9141,74.856,2023-03-31,33.8,21.9,26.9,59.5,0.001,13.3,1014.1,234.6,45.0,65.0,0.216594167
5,Mangalore,12.9141,74.856,2023-04-01,33.8,23.0,27.4,58.9,0.1,13.0,1014.0,258.1,37.0,54.0,0.242791325
5,Mangalore,12.9141,74.856,2023-04-02,33.9,22.0,27.3,59.4,0.0,14.9,1014.0,292.0,28.0,41.0,0.15284935
5,Mangalore,12.9141,74.856,2023-04-03,32.6,22.0,27.1,61.8,0.995,16.6,1013.8,294.0,23.0,33.0,0.236000284
5,Mangalore,12.9141,74.856,2023-04-04,30.8,20.1,25.1,72.8,0.004,20.1,1015.3,208.7,36.0,53.0,0.256281599
5,Mangalore,12.9141,74.856,2023-04-05,32.0,21.0,26.9,63.5,0.229,14.8,1014.6,259.7,38.0,55.0,0.373637215
5,Mangalore,12.9141,74.856,2023-04-06,33.1,22.0,27.1,60.8,0.0,12.8,1015.3,230.8,35.0,52.0,0.496539532
5,Mangalore,12.9141,74.856,2023-04-07,32.0,21.5,26.4,60.9,0.0,14.7,1016.7,276.4,26.0,38.0,0.827525184
5,Mangalore,12.9141,74.856,2023-04-08,33.0,20.0,26.5,54.3,0.0,22.6,1018.1,316.8,22.0,34.0,0.426476372
5,Mangalore,12.9141,74.856,2023-04-09,34.0,19.5,26.1,58.1,0.0,20.1,1018.4,318.0,19.0,29.0,0.2698302
5,Mangalore,12.9141,74.856,2023-04-10,32.6,20.0,26.4,59.2,0.0,18.4,1017.3,308.2,16.0,24.0,0.23584141
5,Mangalore,12.9141,74.856,2023-04-11,35.0,19.0,26.9,47.2,0.0,18.2,1017.1,322.3,18.0,26.0,0.2041187
5,Mangalore,12.9141,74.856,2023-04-12,35.0,19.0,27.5,38.2,0.0,18.6,1016.8,324.7,19.0,28.0,0.327772724
5,Mangalore,12.9141,74.856,2023-04-13,36.0,19.5,27.8,35.2,0.0,22.3,1016.2,323.4,23.0,34.0,0.429953064
5,Mangalore,12.9141,74.856,2023-04-14,35.0,20.1,28.0,34.7,0.0,25.9,1016.0,321.1,28.0,41.0,0.72607392
5,Mangalore,12.9141,74.856,2023-04-15,34.0,19.5,26.8,38.8,0.0,22.3,1015.7,285.8,30.0,44.0,0.542490685
5,Mangalore,12.9141,74.856,2023-04-16,35.6,19.0,27.2,37.1,0.0,26.8,1014.2,326.4,28.0,41.0,0.414708639
5,Mangalore,12.9141,74.856,2023-04-17,34.1,19.5,27.3,38.2,0.0,22.3,1014.4,323.6,32.0,46.0,0.469759386
5,Mangalore,12.9141,74.856,2023-04-18,34.5,20.0,27.9,36.8,0.0,19.4,1015.3,322.8,28.0,41.0,0.337444368
5,Mangalore,12.9141,74.856,2023-04-19,35.6,20.5,28.1,42.0,0.0,12.0,1013.4,319.6,35.0,51.0,0.699045294
5,Mangalore,12.9141,74.856,2023-04-20,35.1,23.0,28.8,48.6,0.0,15.7,1011.3,288.7,44.0,63.0,0.496590766
5,Mangalore,12.9141,74.856,2023-04-21,33.6,22.0,25.8,65.6,6.962,27.7,1011.6,262.9,42.0,62.0,0.658194235
5,Mangalore,12.9141,74.856,2023-04-22,34.0,22.5,26.5,59.3,0.5,17.5,1011.8,272.7,42.0,61.0,0.433698471
5,Mangalore,12.9141,74.856,2023-04-23,33.8,22.0,27.6,56.6,0.0,14.8,1011.8,254.0,41.0,59.0,0.279583598
5,Mangalore,12.9141,74.856,2023-04-24,33.0,21.5,27.3,63.0,5.0,20.5,1013.2,256.2,31.0,46.0,0.270936901
5,Mangalore,12.9141,74.856,2023-04-25,31.9,22.5,27.0,64.4,1.5,18.4,1014.2,268.0,26.0,38.0,0.354147122
5,Mangalore,12.9141,74.856,2023-04-26,32.3,23.0,27.5,60.6,0.1,13.9,1014.1,286.8,29.0,44.0,0.424961338
5,Mangalore,12.9141,74.856,2023-04-27,32.9,23.0,27.5,60.8,0.1,20.4,1014.2,278.0,25.0,39.0,0.462446487
5,Mangalore,12.9141,74.856,2023-04-28,33.1,22.0,27.3,60.4,0.0,16.5,1014.6,282.1,26.0,40.0,0.671990605
5,Mangalore,12.9141,74.856,2023-04-29,31.0,21.2,25.7,72.6,20.119,42.574999999999996,1014.0,238.9,23.0,34.0,0.860195752
5,Mangalore,12.9141,74.856,2023-04-30,31.0,23.0,26.3,67.8,2.984,18.3,1012.1,259.4,28.0,41.0,0.249957234
5,Mangalore,12.9141,74.856,2023-05-01,29.6,21.0,24.6,76.6,47.113,27.7,1012.4,218.7,24.0,35.0,0.104572782
5,Mangalore,12.9141,74.856,2023-05-02,30.0,21.0,24.5,77.8,0.016,20.3,1013.1,187.9,18.0,26.0,0.286195839
5,Mangalore,12.9141,74.856,2023-05-03,29.0,21.0,24.4,78.2,8.789,14.8,1014.1,190.8,22.0,32.0,0.197816956
5,Mangalore,12.9141,74.856,2023-05-04,30.0,21.4,24.4,74.5,43.0,14.8,1013.5,259.1,27.0,40.0,0.330991401
5,Mangalore,12.9141,74.856,2023-05-05,28.0,21.5,24.3,75.9,0.6,17.5,1012.9,130.8,22.0,33.0,0.278175021
5,Mangalore,12.9141,74.856,2023-05-06,28.0,22.0,23.7,85.0,1.016,20.4,1012.6,211.2,28.0,42.0,0.334794654
5,Mangalore,12.9141,74.856,2023-05-07,28.0,21.4,24.1,79.5,1.005,18.4,1013.0,90.5,20.0,29.0,0.4692608
5,Mangalore,12.9141,74.856,2023-05-08,29.0,20.5,24.3,81.5,10.0,16.5,1012.3,221.1,24.0,34.0,0.633639803
5,Mangalore,12.9141,74.856,2023-05-09,31.3,21.0,25.8,74.7,0.662,16.5,1012.5,254.8,21.0,31.0,0.403487866
5,Mangalore,12.9141,74.856,2023-05-10,32.9,22.0,27.4,66.7,0.1,14.8,1012.2,291.2,29.0,42.0,0.500769023
5,Mangalore,12.9141,74.856,2023-05-11,32.3,23.0,27.7,64.0,1.7,20.3,1013.0,256.7,44.0,63.0,0.774412282
5,Mangalore,12.9141,74.856,2023-05-12,32.9,21.0,25.7,75.5,13.022,18.4,1013.8,259.4,37.0,53.0,0.651603332
5,Mangalore,12.9141,74.856,2023-05-13,31.0,22.8,26.4,75.3,0.6,22.5,1014.5,258.0,25.0,36.0,0.45401756
5,Mangalore,12.9141,74.856,2023-05-14,32.9,22.0,26.8,71.7,0.0,23.9,1013.6,289.3,23.0,33.0,0.348182783
5,Mangalore,12.9141,74.856,2023-05-15,33.9,22.9,27.5,67.2,0.0,20.5,1013.9,310.2,26.0,37.0,0.231873158
5,Mangalore,12.9141,74.856,2023-05-16,34.9,22.9,28.0,63.3,0.016,18.4,1014.9,301.0,32.0,46.0,0.259962865
5,Mangalore,12.9141,74.856,2023-05-17,34.9,23.0,29.1,53.5,0.0,14.8,1015.2,280.0,39.0,56.0,0.223282314
5,Mangalore,12.9141,74.856,2023-05-18,35.9,23.5,29.0,59.4,0.0,11.4,1015.6,274.6,32.0,47.0,0.38097408
5,Mangalore,12.9141,74.856,2023-05-19,35.9,23.0,29.3,55.5,0.0,17.9,1014.9,271.0,31.0,45.0,0.405023566
5,Mangalore,12.9141,74.856,2023-05-20,34.9,21.4,26.9,69.5,29.84,17.5,1014.5,287.8,30.0,45.0,0.460687903
5,Mangalore,12.9141,74.856,2023-05-21,32.9,21.7,24.9,76.0,30.832,33.5,1015.1,263.0,47.0,69.0,0.528188636
5,Mangalore,12.9141,74.856,2023-05-22,32.9,21.0,25.7,74.5,16.032,12.0,1015.9,274.0,39.0,57.0,0.487000772
5,Mangalore,12.9141,74.856,2023-05-23,33.0,21.1,26.7,69.5,24.865,20.1,1016.4,282.9,42.0,62.0,0.536462913
5,Mangalore,12.9141,74.856,2023-05-24,32.9,21.2,26.0,72.0,1.027,20.4,1016.1,289.5,33.0,48.0,0.467118386
5,Mangalore,12.9141,74.856,2023-05-25,38.5,22.0,26.0,73.8,0.06,18.4,1016.6,275.1,21.0,31.0,0.47965187
5,Mangalore,12.9141,74.856,2023-05-26,31.9,22.0,26.5,69.3,0.0,22.1,1016.6,280.7,18.0,26.0,0.295502712
5,Mangalore,12.9141,74.856,2023-05-27,32.9,22.0,26.8,71.2,0.2,16.6,1015.1,278.3,21.0,31.0,0.223947048
5,Mangalore,12.9141,74.856,2023-05-28,33.9,23.0,27.4,67.1,0.1,18.0,1014.2,269.1,23.0,34.0,0.33908424
5,Mangalore,12.9141,74.856,2023-05-29,33.9,23.0,27.0,67.0,0.0,18.6,1014.2,264.4,31.0,47.0,0.4393949
5,Mangalore,12.9141,74.856,2023-05-30,32.8,20.0,24.8,81.4,64.648,20.5,1015.1,252.6,37.0,55.0,0.581206929
5,Mangalore,12.9141,74.856,2023-05-31,31.9,20.0,25.7,75.8,0.173,14.6,1014.1,248.9,44.0,65.0,0.501170986
5,Mangalore,12.9141,74.856,2023-06-01,30.9,21.0,26.3,75.3,0.065,18.5,1013.9,269.1,31.0,46.0,0.548103707
5,Mangalore,12.9141,74.856,2023-06-02,32.9,22.0,26.5,73.8,1.3,22.2,1014.3,235.8,23.0,34.0,0.558384045
5,Mangalore,12.9141,74.856,2023-06-03,33.9,22.5,27.8,69.3,0.4,18.4,1013.9,267.1,30.0,45.0,0.423333361
5,Mangalore,12.9141,74.856,2023-06-04,30.9,23.0,26.2,71.4,0.6,25.6,1014.0,259.5,24.0,35.0,0.64570088
5,Mangalore,12.9141,74.856,2023-06-05,31.9,22.0,27.1,67.7,0.7,20.7,1013.2,285.2,23.0,35.0,0.380561093
5,Mangalore,12.9141,74.856,2023-06-06,32.9,22.0,26.3,72.7,4.005,24.1,1012.8,275.1,17.0,27.0,0.352007798
5,Mangalore,12.9141,74.856,2023-06-07,32.9,22.8,26.5,71.9,0.199,22.3,1013.0,265.1,14.0,21.0,0.4535641
5,Mangalore,12.9141,74.856,2023-06-08,31.9,22.0,26.6,71.6,0.022,24.7,1013.3,279.9,8.0,13.0,0.274930913
5,Mangalore,12.9141,74.856,2023-06-09,32.0,22.0,26.1,73.8,1.076,24.2,1012.2,264.6,9.0,14.0,0.249513529
5,Mangalore,12.9141,74.856,2023-06-10,30.1,21.0,25.0,73.8,1.6,29.2,1011.9,221.0,7.0,10.0,0.255636639
5,Mangalore,12.9141,74.856,2023-06-11,30.0,21.0,25.4,75.1,0.099,26.0,1011.8,226.1,7.0,11.0,0.159260636
5,Mangalore,12.9141,74.856,2023-06-12,32.0,21.1,25.6,74.9,21.341,24.0,1011.6,229.6,9.0,14.0,0.227480377
5,Mangalore,12.9141,74.856,2023-06-13,31.0,21.6,25.7,74.5,0.0,22.4,1012.1,259.0,9.0,16.0,0.178571343
5,Mangalore,12.9141,74.856,2023-06-14,32.0,21.0,25.9,72.1,1.989,27.7,1013.8,250.2,10.0,17.0,0.306842871
5,Mangalore,12.9141,74.856,2023-06-15,32.0,21.9,26.6,68.2,0.0,20.2,1013.9,256.3,11.0,19.0,0.204488031
5,Mangalore,12.9141,74.856,2023-06-16,32.0,22.0,26.5,68.1,0.0,20.8,1013.0,288.5,12.0,22.0,0.194885683
5,Mangalore,12.9141,74.856,2023-06-17,31.0,22.0,26.4,70.5,0.995,21.3,1013.2,263.2,14.0,25.0,0.502414819
5,Mangalore,12.9141,74.856,2023-06-18,29.0,23.0,25.1,76.0,2.5,22.3,1013.2,173.2,11.0,20.0,0.423726918
5,Mangalore,12.9141,74.856,2023-06-19,29.0,22.0,24.9,79.4,0.598,21.3,1011.8,165.4,14.0,24.0,0.569846774
5,Mangalore,12.9141,74.856,2023-06-20,26.0,20.8,23.1,90.6,18.919,16.6,1011.5,110.4,15.0,23.0,0.431930838
5,Mangalore,12.9141,74.856,2023-06-21,29.8,21.9,24.0,84.3,3.065,14.8,1012.1,158.0,20.0,33.0,0.708271451
5,Mangalore,12.9141,74.856,2023-06-22,31.0,21.0,25.2,78.3,7.957,16.8,1012.2,205.4,17.0,28.0,0.561996545
5,Mangalore,12.9141,74.856,2023-06-23,29.9,21.7,25.0,80.2,0.231,20.4,1012.4,206.7,12.0,20.0,0.510101002
5,Mangalore,12.9141,74.856,2023-06-24,28.0,21.0,23.7,80.3,0.598,20.8,1012.1,166.6,7.0,11.0,0.458205459
5,Mangalore,12.9141,74.856,2023-06-25,28.9,21.0,24.5,78.1,6.962,22.3,1011.8,187.0,10.0,17.0,0.406309916
5,Mangalore,12.9141,74.856,2023-06-26,27.9,21.0,24.1,78.0,0.011,24.0,1012.7,141.8,9.0,15.0,0.406309916
5,Mangalore,12.9141,74.856,2023-06-27,29.8,20.5,24.2,77.6,1.989,23.9,1012.9,213.1,9.0,15.0,0.30251883
5,Mangalore,12.9141,74.856,2023-06-28,28.9,20.8,24.3,74.6,0.004,29.5,1013.8,190.5,5.0,8.0,0.171000008
5,Mangalore,12.9141,74.856,2023-06-29,29.1,21.0,23.6,80.0,1.005,28.2,1014.7,165.1,5.0,7.0,0.077177397
5,Mangalore,12.9141,74.856,2023-06-30,30.0,20.0,24.8,74.3,0.8,26.1,1014.3,211.9,6.0,11.0,0.523561231
5,Mangalore,12.9141,74.856,2023-07-01,30.9,21.0,25.6,73.4,0.1,25.7,1014.1,186.1,6.0,12.0,0.225044973
5,Mangalore,12.9141,74.856,2023-07-02,28.9,22.0,24.3,79.3,17.919,22.6,1013.5,167.3,7.0,13.0,0.262997344
5,Mangalore,12.9141,74.856,2023-07-03,29.9,21.0,24.0,82.2,3.0,24.2,1011.9,145.7,3.0,5.0,0.184043692
5,Mangalore,12.9141,74.856,2023-07-04,27.9,20.0,22.8,84.4,0.995,26.0,1010.1,76.0,3.0,4.0,0.22451753
5,Mangalore,12.9141,74.856,2023-07-05,26.9,20.0,22.9,81.1,17.1,29.4,1008.9,86.8,3.0,4.0,0.2279965762
5,Mangalore,12.9141,74.856,2023-07-06,27.9,21.0,23.1,83.2,0.499,30.0,1011.3,93.1,3.0,4.0,0.2314756224
5,Mangalore,12.9141,74.856,2023-07-07,27.0,20.9,22.9,86.6,6.964,26.0,1013.5,161.7,3.0,5.0,0.2349546686
5,Mangalore,12.9141,74.856,2023-07-08,26.9,21.0,22.6,88.9,6.978,21.4,1014.5,117.2,4.0,5.0,0.2349546686
5,Mangalore,12.9141,74.856,2023-07-09,28.0,21.0,24.1,79.1,0.102,22.3,1013.9,129.6,5.0,9.0,0.241912761
5,Mangalore,12.9141,74.856,2023-07-10,27.9,21.6,23.6,87.6,9.956,20.8,1013.5,140.9,8.0,15.0,0.483688586
5,Mangalore,12.9141,74.856,2023-07-11,27.9,20.1,23.0,86.1,14.967,24.1,1013.1,104.1,10.0,17.0,0.43252358799999996
5,Mangalore,12.9141,74.856,2023-07-12,28.9,20.9,23.8,83.3,11.936,19.4,1012.5,205.7,10.0,19.0,0.38135859
5,Mangalore,12.9141,74.856,2023-07-13,28.7,21.0,23.3,83.5,23.871,18.5,1012.8,178.4,5.0,7.0,0.330193592
5,Mangalore,12.9141,74.856,2023-07-14,28.9,20.4,23.4,82.7,0.995,22.5,1014.0,187.2,4.0,6.0,0.21650001
5,Mangalore,12.9141,74.856,2023-07-15,29.9,20.7,24.3,79.8,2.016,20.8,1014.1,197.3,6.0,10.0,0.310742607
5,Mangalore,12.9141,74.856,2023-07-16,28.9,21.0,24.2,79.9,0.3,21.4,1013.6,168.8,7.0,14.0,0.4328713165
5,Mangalore,12.9141,74.856,2023-07-17,28.0,21.0,24.1,78.3,0.199,24.0,1012.8,173.8,6.0,13.0,0.555000026
5,Mangalore,12.9141,74.856,2023-07-18,29.9,21.0,24.4,75.1,0.4,29.6,1011.8,171.7,4.0,8.0,0.509606551
5,Mangalore,12.9141,74.856,2023-07-19,27.1,21.0,23.7,77.2,1.2,33.3,1010.4,153.1,4.0,7.0,0.5807263345
5,Mangalore,12.9141,74.856,2023-07-20,28.1,21.0,24.2,74.4,1.3,37.2,1010.2,169.4,4.0,9.0,0.651846118
5,Mangalore,12.9141,74.856,2023-07-21,28.9,21.9,24.2,77.1,0.001,33.4,1011.2,208.8,4.0,9.0,0.478000023
5,Mangalore,12.9141,74.856,2023-07-22,27.9,21.0,23.5,81.5,0.202,27.5,1012.7,178.4,3.0,5.0,0.46694501616666667
5,Mangalore,12.9141,74.856,2023-07-23,28.8,21.0,22.9,87.3,4.006,29.4,1013.1,118.2,3.0,4.0,0.45589000933333335
5,Mangalore,12.9141,74.856,2023-07-24,26.9,20.0,21.8,91.7,7.978,27.6,1012.5,87.5,3.0,6.0,0.44483500249999997
5,Mangalore,12.9141,74.856,2023-07-25,25.9,20.0,21.8,91.3,11.939,24.1,1012.9,68.3,4.0,5.0,0.44483500249999997
5,Mangalore,12.9141,74.856,2023-07-26,24.9,20.0,21.6,92.4,4.066,26.0,1013.6,61.3,3.0,4.0,0.44483500249999997
5,Mangalore,12.9141,74.856,2023-07-27,29.0,19.0,23.0,82.3,3.005,26.3,1013.9,130.3,4.0,6.0,0.411669982
5,Mangalore,12.9141,74.856,2023-07-28,30.8,19.0,23.7,80.6,0.996,24.5,1013.9,198.3,4.0,6.0,0.213291103
5,Mangalore,12.9141,74.856,2023-07-29,27.9,20.0,23.1,81.3,0.597,22.2,1014.1,199.7,6.0,11.0,0.425182388
5,Mangalore,12.9141,74.856,2023-07-30,30.9,20.0,24.7,75.3,0.0,26.2,1013.8,190.7,6.0,10.0,0.336266387
5,Mangalore,12.9141,74.856,2023-07-31,30.9,20.9,24.8,76.7,0.1,29.5,1013.3,224.0,7.0,15.0,0.3333291115
5,Mangalore,12.9141,74.856,2023-08-01,29.9,21.0,24.6,77.5,0.1,31.6,1013.5,204.1,5.0,11.0,0.330391836
5,Mangalore,12.9141,74.856,2023-08-02,29.9,19.9,24.3,74.1,0.1,33.6,1014.0,176.8,6.0,13.0,0.21200001
5,Mangalore,12.9141,74.856,2023-08-03,30.9,20.0,24.6,73.4,0.1,29.5,1013.7,202.6,6.0,12.0,0.279000013
5,Mangalore,12.9141,74.856,2023-08-04,30.9,20.0,24.9,75.2,0.8,22.5,1015.0,194.8,6.0,10.0,0.449197022
5,Mangalore,12.9141,74.856,2023-08-05,30.8,20.0,24.7,76.3,0.099,25.6,1016.6,196.3,7.0,12.0,0.510264561
5,Mangalore,12.9141,74.856,2023-08-06,31.8,21.0,24.8,80.2,1.989,25.8,1015.7,231.6,7.0,14.0,0.422681933
5,Mangalore,12.9141,74.856,2023-08-07,31.8,20.9,24.9,74.5,0.3,23.7,1014.2,205.8,8.0,16.0,0.32292182
5,Mangalore,12.9141,74.856,2023-08-08,30.8,20.0,24.6,76.8,0.995,18.4,1014.2,191.5,10.0,21.0,0.289357188
5,Mangalore,12.9141,74.856,2023-08-09,31.8,20.9,25.6,73.5,0.3,22.2,1015.5,247.5,10.0,21.0,0.255792556
5,Mangalore,12.9141,74.856,2023-08-10,31.8,21.0,25.8,72.7,0.9,16.6,1015.9,240.7,14.0,30.0,0.703841767
5,Mangalore,12.9141,74.856,2023-08-11,32.8,21.2,25.5,74.9,0.2,16.6,1015.1,244.4,21.0,42.0,0.56060162
5,Mangalore,12.9141,74.856,2023-08-12,31.8,22.0,25.5,75.1,4.0,14.8,1014.7,273.5,16.0,34.0,0.56855106
5,Mangalore,12.9141,74.856,2023-08-13,30.9,20.9,25.6,72.1,0.399,16.6,1014.5,240.1,13.0,30.0,0.5765005
5,Mangalore,12.9141,74.856,2023-08-14,31.9,21.0,25.6,71.1,0.2,20.2,1014.5,266.7,15.0,37.0,0.508516069
5,Mangalore,12.9141,74.856,2023-08-15,30.9,20.9,25.8,65.7,0.0,16.6,1014.8,279.7,17.0,40.0,0.431897256
5,Mangalore,12.9141,74.856,2023-08-16,31.9,21.0,26.4,65.4,0.0,18.2,1015.0,283.7,15.0,37.0,0.359751365
5,Mangalore,12.9141,74.856,2023-08-17,30.9,21.9,26.2,69.2,0.0,22.1,1014.6,258.6,12.0,27.0,0.4263001015
5,Mangalore,12.9141,74.856,2023-08-18,30.8,21.0,24.8,73.1,0.3,26.0,1013.7,174.5,8.0,17.0,0.492848838
5,Mangalore,12.9141,74.856,2023-08-19,28.9,20.0,23.1,82.7,7.957,25.9,1013.1,191.7,5.0,9.0,0.254000012
5,Mangalore,12.9141,74.856,2023-08-20,30.9,20.0,24.6,75.8,0.043,24.2,1013.0,205.8,7.0,15.0,0.377626208
5,Mangalore,12.9141,74.856,2023-08-21,31.9,20.9,25.4,71.3,0.0,18.4,1013.0,229.8,12.0,27.0,0.349226594
5,Mangalore,12.9141,74.856,2023-08-22,32.8,21.0,26.3,71.2,0.3,13.0,1012.8,255.3,12.0,24.0,0.245767715
5,Mangalore,12.9141,74.856,2023-08-23,31.9,21.9,26.0,68.8,0.0,18.3,1013.2,283.9,13.0,29.0,0.385660811
5,Mangalore,12.9141,74.856,2023-08-24,30.9,21.0,25.8,66.4,0.0,14.9,1013.1,273.6,13.0,27.0,0.33104167549999997
5,Mangalore,12.9141,74.856,2023-08-25,32.8,20.0,25.9,65.2,0.0,14.9,1013.2,287.1,12.0,22.0,0.27642254
5,Mangalore,12.9141,74.856,2023-08-26,32.8,21.0,26.4,70.7,4.1,18.2,1014.1,227.6,8.0,12.0,0.249639613
5,Mangalore,12.9141,74.856,2023-08-27,31.1,22.6,26.2,70.5,0.8,20.2,1015.0,218.1,10.0,18.0,0.173194832
5,Mangalore,12.9141,74.856,2023-08-28,31.9,22.0,27.1,63.1,0.1,20.4,1014.2,277.7,10.0,19.0,0.161354462
5,Mangalore,12.9141,74.856,2023-08-29,31.9,22.9,26.4,64.5,0.0,16.6,1013.5,246.3,8.0,16.0,0.029000001
5,Mangalore,12.9141,74.856,2023-08-30,32.9,21.9,27.3,62.2,0.0,16.5,1013.6,267.8,10.0,19.0,0.422222489
5,Mangalore,12.9141,74.856,2023-08-31,30.6,20.0,25.1,77.1,65.328,14.7,1013.6,220.6,14.0,22.0,0.396914571
5,Mangalore,12.9141,74.856,2023-09-01,30.8,19.0,24.0,82.2,23.957,18.4,1013.9,228.3,13.0,19.0,0.47447919
5,Mangalore,12.9141,74.856,2023-09-02,28.9,22.0,24.8,80.6,0.298,18.5,1015.0,183.7,10.0,16.0,0.637780132
5,Mangalore,12.9141,74.856,2023-09-03,28.9,21.7,24.4,77.1,0.005,14.9,1012.3,198.7,13.0,23.0,0.5957388835
5,Mangalore,12.9141,74.856,2023-09-04,26.9,21.0,23.1,78.2,0.199,24.2,1011.2,155.9,14.0,23.0,0.553697635
5,Mangalore,12.9141,74.856,2023-09-05,27.9,20.0,22.5,85.3,24.881,26.1,1011.1,208.5,8.0,13.0,0.482906965
5,Mangalore,12.9141,74.856,2023-09-06,28.0,20.6,23.2,85.7,0.103,18.4,1011.5,172.7,5.0,7.0,0.581911111
5,Mangalore,12.9141,74.856,2023-09-07,30.9,21.0,24.3,80.3,3.994,22.5,1012.2,143.3,5.0,8.0,0.237849063
5,Mangalore,12.9141,74.856,2023-09-08,29.8,20.9,24.3,78.4,0.027,25.9,1013.4,182.1,4.0,7.0,0.164000008
5,Mangalore,12.9141,74.856,2023-09-09,29.9,21.0,25.0,74.7,0.2,29.4,1012.8,203.8,4.0,7.0,0.215911852
5,Mangalore,12.9141,74.856,2023-09-10,29.0,21.0,24.6,76.1,1.0,24.2,1012.5,190.9,6.0,11.0,0.316000015
5,Mangalore,12.9141,74.856,2023-09-11,29.8,20.9,24.4,80.3,0.6,18.6,1012.8,202.1,5.0,9.0,0.387893196
5,Mangalore,12.9141,74.856,2023-09-12,30.6,20.0,24.6,76.8,0.3,20.3,1013.2,187.5,6.0,9.0,0.202118095
5,Mangalore,12.9141,74.856,2023-09-13,29.9,20.9,24.1,79.5,17.903,22.3,1013.3,208.9,7.0,11.0,0.30543802
5,Mangalore,12.9141,74.856,2023-09-14,28.9,20.0,23.8,81.7,0.065,24.2,1013.2,201.4,5.0,9.0,0.336120533
5,Mangalore,12.9141,74.856,2023-09-15,28.9,20.9,23.8,83.8,0.201,25.9,1013.5,159.8,4.0,6.0,0.240043437
5,Mangalore,12.9141,74.856,2023-09-16,28.8,21.0,24.2,81.5,0.8,26.4,1013.6,161.8,4.0,6.0,0.238680712
5,Mangalore,12.9141,74.856,2023-09-17,29.9,21.0,24.1,83.4,6.989,16.7,1013.0,173.2,5.0,8.0,0.144802783
5,Mangalore,12.9141,74.856,2023-09-18,29.9,20.0,23.9,83.5,22.15,22.0,1013.0,235.9,7.0,11.0,0.263660915
5,Mangalore,12.9141,74.856,2023-09-19,29.9,21.0,24.8,76.3,0.5,22.3,1014.0,252.5,8.0,15.0,0.148986026
